Code,Yahoo ticker,Name,Full name,Industry code,Issued shares,Market,Industry,Asset type,Fund type,Detailed industry,Investment theme,Supply-chain role
8930,8930.TWO,青鋼,青鋼應用材料股份有限公司,10,81809406,上櫃,鋼鐵工業,股票,,鋼鐵工業,鋼鐵工業,待進一步分類
9962,9962.TWO,有益,有益鋼鐵股份有限公司,10,90220260,上櫃,鋼鐵工業,股票,,鋼鐵工業,鋼鐵工業,待進一步分類
2061,2061.TWO,風青,風青實業股份有限公司,06,57378052,上櫃,電器電纜,股票,,電器電纜,電器電纜,待進一步分類
3224,3224.TWO,三顧,三顧股份有限公司,29,78172648,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
3232,3232.TWO,昱捷,昱捷股份有限公司,29,46567865,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
3360,3360.TWO,尚立,尚立股份有限公司,29,76402244,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
3444,3444.TWO,利機,利機企業股份有限公司,29,44996877,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6113,6113.TWO,亞矽,亞矽科技股份有限公司,29,52549455,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6118,6118.TWO,建達,建達國際股份有限公司,29,90889573,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6154,6154.TWO,順發,順發電腦股份有限公司,29,80080000,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6227,6227.TWO,茂綸,茂綸股份有限公司,29,76111786,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6265,6265.TWO,方土昶,方土昶股份有限公司,29,118172151,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6270,6270.TWO,倍微,倍微科技股份有限公司,29,72145759,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
6474,6474.TWO,華豫寧,華豫寧股份有限公司,29,52526199,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
8032,8032.TWO,光菱,光菱電子股份有限公司,29,51810300,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
8067,8067.TWO,志旭,志旭國際股份有限公司,29,20700000,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
8068,8068.TWO,全達,全達國際股份有限公司,29,80765949,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
8084,8084.TWO,巨虹,巨虹電子股份有限公司,29,69514149,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
8096,8096.TWO,擎亞,擎亞電子股份有限公司,29,149343066,上櫃,電子通路業,股票,,電子通路業,電子通路業,待進一步分類
1336,1336.TWO,台翰,台翰精密科技股份有限公司,28,77614419,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
1815,1815.TWO,富喬,富喬工業股份有限公司,28,585459487,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3078,3078.TWO,僑威,僑威科技股份有限公司,28,227391064,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3114,3114.TWO,好德,好德科技股份有限公司,28,65129792,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3115,3115.TWO,富榮綱,富育榮綱股份有限公司,28,72197615,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3191,3191.TWO,雲嘉南,雲嘉南科技股份有限公司,28,43597381,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3206,3206.TWO,志豐,志豐電子股份有限公司,28,58916621,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3207,3207.TWO,耀勝,耀勝電子股份有限公司,28,66422124,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3217,3217.TWO,優群,優群科技股份有限公司,28,90104203,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3236,3236.TWO,千如,千如電機工業股份有限公司,28,105000613,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3276,3276.TWO,宇環,宇環科技股份有限公司,28,69712666,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3288,3288.TWO,點晶,點晶科技股份有限公司,28,16380000,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3290,3290.TWO,東浦,東浦精密光電股份有限公司,28,90215034,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3294,3294.TWO,英濟,英濟股份有限公司,28,132015919,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3310,3310.TWO,佳穎,佳穎精密企業股份有限公司,28,74948402,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3322,3322.TWO,建舜電,建舜電子製造股份有限公司,28,137582157,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3332,3332.TWO,幸康,幸康電子股份有限公司,28,48104246,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3354,3354.TWO,律勝,律勝科技股份有限公司,28,70112426,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3357,3357.TWO,臺慶科,西北臺慶科技股份有限公司,28,114936971,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3388,3388.TWO,崇越電,崇越電通股份有限公司,28,74065542,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3390,3390.TWO,旭軟,旭軟電子科技股份有限公司,28,79329659,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3484,3484.TWO,崧騰,崧騰企業股份有限公司,28,78828189,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3485,3485.TWO,敘豐,敘(余+卜+又)豐企業股份有限公司,28,38500850,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3492,3492.TWO,長盛,長盛科技股份有限公司,28,35531600,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3511,3511.TWO,矽瑪,矽瑪科技股份有限公司,28,79972945,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3520,3520.TWO,華盈,華盈電子股份有限公司,28,68846778,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3526,3526.TWO,凡甲,凡甲科技股份有限公司,28,66839477,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3537,3537.TWO,堡達,堡達實業股份有限公司,28,56242979,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3548,3548.TWO,兆利,兆利科技工業股份有限公司,28,67744175,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3597,3597.TWO,映興,映興電子股份有限公司,28,39236440,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3609,3609.TWO,三一東林,三一東林科技股份有限公司,28,38419387,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3624,3624.TWO,光頡,光頡科技股份有限公司,28,117340842,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3631,3631.TWO,晟楠,晟楠科技股份有限公司,28,81820909,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3646,3646.TWO,艾恩特,艾恩特精密工業股份有限公司,28,39297371,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3689,3689.TWO,湧德,湧德電子股份有限公司,28,89390991,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
3710,3710.TWO,連展投控,連展投資控股股份有限公司,28,177086787,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4542,4542.TWO,科嶠,科嶠工業股份有限公司,28,35254258,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4939,4939.TWO,亞電,亞洲電材股份有限公司,28,98200868,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
4974,4974.TWO,亞泰,亞泰影像科技股份有限公司,28,72500104,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5227,5227.TWO,立凱-KY,蓋曼群島商立凱電能科技(股)公司,28,96000000,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5228,5228.TWO,鈺鎧,鈺鎧科技股份有限公司,28,38056253,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5291,5291.TWO,邑昇,邑昇實業股份有限公司,28,41890606,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5309,5309.TWO,系統電,系統電子工業股份有限公司,28,230366063,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5328,5328.TWO,華容,華容股份有限公司,28,172710724,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5340,5340.TWO,建榮,建榮工業材料股份有限公司,28,194893964,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5355,5355.TWO,佳總,佳總興業股份有限公司,28,166122792,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5439,5439.TWO,高技,高技企業股份有限公司,28,92975752,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5457,5457.TWO,宣德,宣德科技股份有限公司,28,196428800,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5460,5460.TWO,同協,同協電子股份有限公司,28,58778130,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5464,5464.TWO,霖宏,霖宏科技股份有限公司,28,71071490,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5475,5475.TWO,德宏,德宏工業股份有限公司,28,127127017,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5488,5488.TWO,松普,松普科技股份有限公司,28,91586124,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
5498,5498.TWO,凱崴,凱崴電子股份有限公司,28,193548545,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6114,6114.TWO,久威,久威國際股份有限公司,28,43911937,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6124,6124.TWO,業強,業強科技股份有限公司,28,182479945,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6126,6126.TWO,信音,信音企業股份有限公司,28,129770908,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6127,6127.TWO,九豪,九豪精密陶瓷股份有限公司,28,108079751,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6134,6134.TWO,萬旭,萬旭電業股份有限公司,28,81882117,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6156,6156.TWO,松上,松上電子股份有限公司,28,107875010,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6158,6158.TWO,禾昌,禾昌興業股份有限公司,28,55698288,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6173,6173.TWO,信昌電,信昌電子陶瓷股份有限公司,28,160928000,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6174,6174.TWO,安碁,安碁科技股份有限公司,28,50000000,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6175,6175.TWO,立敦,立敦科技股份有限公司,28,150121812,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6185,6185.TWO,幃翔,幃翔精密股份有限公司,28,149867531,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6194,6194.TWO,育富,育富電子股份有限公司,28,48000000,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6203,6203.TWO,海韻電,海韻電子工業股份有限公司,28,82401370,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6204,6204.TWO,艾華,台灣艾華電子工業股份有限公司,28,23102080,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6207,6207.TWO,雷科,雷科股份有限公司,28,93066484,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6210,6210.TWO,慶生,慶生電子股份有限公司,28,35048000,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6217,6217.TWO,中探針,中國探針股份有限公司,28,117210018,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6220,6220.TWO,岳豐,岳豐科技股份有限公司,28,146462640,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6259,6259.TWO,百徽,百徽股份有限公司,28,28056146,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6266,6266.TWO,泰詠,泰詠電子股份有限公司,28,153871641,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6274,6274.TWO,台燿,台燿科技股份有限公司,28,299460093,上櫃,電子零組件,股票,,PCB／IC 載板,高速運算載板,PCB／載板供應
6275,6275.TWO,元山,元山科技工業股份有限公司,28,80344567,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6279,6279.TWO,胡連,胡連精密股份有限公司,28,119015736,上櫃,電子零組件,股票,,電動車零組件,電動車,車用零組件
6284,6284.TWO,佳邦,佳邦科技股份有限公司,28,148980341,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6290,6290.TWO,良維,良維科技股份有限公司,28,169500898,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6292,6292.TWO,迅德,迅德興業股份有限公司,28,46600712,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6418,6418.TWO,詠昇,詠昇電子股份有限公司,28,34522000,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6432,6432.TWO,今展科,今展科技股份有限公司,28,34367002,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6538,6538.TWO,倉和,倉和股份有限公司,28,38022000,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6584,6584.TWO,南俊國際,南俊國際股份有限公司,28,70642956,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6597,6597.TWO,立誠,立誠光電股份有限公司,28,30042250,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6642,6642.TWO,富致,富致科技股份有限公司,28,37399662,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6664,6664.TWO,群翊,群翊工業股份有限公司,28,60806570,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6727,6727.TWO,亞泰金屬,亞泰金屬工業股份有限公司,28,26884177,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6761,6761.TWO,穩得,穩得實業股份有限公司,28,34955867,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6821,6821.TWO,聯寶,聯寶電子股份有限公司,28,31858507,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6913,6913.TWO,鴻呈,鴻呈實業股份有限公司,28,43848863,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
6967,6967.TWO,汎瑋材料,汎瑋材料科技股份有限公司,28,24904477,上櫃,電子零組件,股票,,電子零組件,電子零組件,待進一步分類
