Code,Yahoo ticker,Name,Market,Asset type,Industry,Price observations,In price database,Backtest ready
4744,4744.TWO,皇將,上櫃,股票,生技醫療,3467,True,True
4745,4745.TWO,合富-KY,上櫃,股票,生技醫療,3468,True,True
4747,4747.TWO,強生製藥,上櫃,股票,生技醫療,3459,True,True
4905,4905.TWO,台聯電,上櫃,股票,生技醫療,3579,True,True
4911,4911.TWO,德英,上櫃,股票,生技醫療,3579,True,True
5312,5312.TWO,寶島科,上櫃,股票,生技醫療,3579,True,True
6130,6130.TWO,上亞科技,上櫃,股票,生技醫療,3579,True,True
6242,6242.TWO,立康,上櫃,股票,生技醫療,3579,True,True
6461,6461.TWO,益得,上櫃,股票,生技醫療,2957,True,True
6469,6469.TWO,大樹,上櫃,股票,生技醫療,2841,True,True
6492,6492.TWO,生華科,上櫃,股票,生技醫療,2858,True,True
6496,6496.TWO,科懋,上櫃,股票,生技醫療,2843,True,True
6499,6499.TWO,益安,上櫃,股票,生技醫療,2854,True,True
6523,6523.TWO,達爾膚,上櫃,股票,生技醫療,2754,True,True
6527,6527.TWO,明達醫,上櫃,股票,生技醫療,2754,True,True
6535,6535.TWO,順藥,上櫃,股票,生技醫療,2701,True,True
6547,6547.TWO,高端疫苗,上櫃,股票,生技醫療,2666,True,True
6569,6569.TWO,醫揚,上櫃,股票,生技醫療,2584,True,True
6574,6574.TWO,霈方,上櫃,股票,生技醫療,2466,True,True
6576,6576.TWO,逸達,上櫃,股票,生技醫療,2530,True,True
6612,6612.TWO,奈米醫材,上櫃,股票,生技醫療,2350,True,True
6615,6615.TWO,慧智,上櫃,股票,生技醫療,2324,True,True
6617,6617.TWO,共信-KY,上櫃,股票,生技醫療,2324,True,True
6620,6620.TWO,漢達,上櫃,股票,生技醫療,2347,True,True
6637,6637.TWO,醫影,上櫃,股票,生技醫療,2229,True,True
6649,6649.TWO,台生材,上櫃,股票,生技醫療,2187,True,True
6661,6661.TWO,威健生技,上櫃,股票,生技醫療,2151,True,True
6662,6662.TWO,樂斯科,上櫃,股票,生技醫療,2098,True,True
6703,6703.TWO,軒郁,上櫃,股票,生技醫療,1909,True,True
6712,6712.TWO,長聖,上櫃,股票,生技醫療,1900,True,True
6730,6730.TWO,常廣,上櫃,股票,生技醫療,1651,True,True
6733,6733.TWO,博晟生醫,上櫃,股票,生技醫療,1740,True,True
6762,6762.TWO,達亞,上櫃,股票,生技醫療,1617,True,True
6767,6767.TWO,台微醫,上櫃,股票,生技醫療,1634,True,True
6785,6785.TWO,昱展新藥,上櫃,股票,生技醫療,1431,True,True
6841,6841.TWO,長佳智能,上櫃,股票,生技醫療,1201,True,True
6844,6844.TWO,諾貝兒,上櫃,股票,生技醫療,1160,True,True
6872,6872.TWO,浩宇生醫,上櫃,股票,生技醫療,1015,True,True
6875,6875.TWO,國邑*,上櫃,股票,生技醫療,1097,True,True
6929,6929.TWO,佑全,上櫃,股票,生技醫療,779,True,True
6945,6945.TWO,圓祥生技,上櫃,股票,生技醫療,759,True,True
6986,6986.TWO,和迅,上櫃,股票,生技醫療,660,True,True
7713,7713.TWO,威力德生醫,上櫃,股票,生技醫療,642,True,True
7814,7814.TWO,海昌生技,上櫃,股票,生技醫療,379,True,True
8279,8279.TWO,生展,上櫃,股票,生技醫療,2873,True,True
8403,8403.TWO,盛弘,上櫃,股票,生技醫療,3579,True,True
8409,8409.TWO,商之器,上櫃,股票,生技醫療,3452,True,True
8432,8432.TWO,東生華,上櫃,股票,生技醫療,3504,True,True
8436,8436.TWO,大江,上櫃,股票,生技醫療,3468,True,True
4401,4401.TWO,東隆興,上櫃,股票,紡織纖維,3579,True,True
4402,4402.TWO,郡都開發,上櫃,股票,紡織纖維,3579,True,True
4406,4406.TWO,新昕纖,上櫃,股票,紡織纖維,3579,True,True
4413,4413.TWO,飛寶企業,上櫃,股票,紡織纖維,3579,True,True
4417,4417.TWO,金洲,上櫃,股票,紡織纖維,3579,True,True
4420,4420.TWO,光明,上櫃,股票,紡織纖維,3579,True,True
4432,4432.TWO,銘旺實,上櫃,股票,紡織纖維,3468,True,True
4433,4433.TWO,興采,上櫃,股票,紡織纖維,3305,True,True
4442,4442.TWO,竣邦-KY,上櫃,股票,紡織纖維,665,True,True
6506,6506.TWO,雙邦,上櫃,股票,紡織纖維,3579,True,True
3073,3073.TWO,天方能源,上櫃,股票,綠能環保,3579,True,True
3551,3551.TWO,世禾,上櫃,股票,綠能環保,3579,True,True
3713,3713.TWO,新晶投控,上櫃,股票,綠能環保,1575,True,True
4924,4924.TWO,欣厚-KY,上櫃,股票,綠能環保,3579,True,True
5205,5205.TWO,中茂,上櫃,股票,綠能環保,3579,True,True
5432,5432.TWO,新門,上櫃,股票,綠能環保,3579,True,True
6624,6624.TWO,萬年清,上櫃,股票,綠能環保,2294,True,True
6692,6692.TWO,進能服,上櫃,股票,綠能環保,1913,True,True
6803,6803.TWO,崑鼎,上櫃,股票,綠能環保,3579,True,True
6894,6894.TWO,衛司特,上櫃,股票,綠能環保,986,True,True
6971,6971.TWO,惠民實業,上櫃,股票,綠能環保,642,True,True
7715,7715.TWO,裕山,上櫃,股票,綠能環保,633,True,True
7820,7820.TWO,立盈,上櫃,股票,綠能環保,332,True,True
7842,7842.TWO,天能綠電,上櫃,股票,綠能環保,298,True,True
8087,8087.TWO,麗升能源,上櫃,股票,綠能環保,3579,True,True
8171,8171.TWO,天宇,上櫃,股票,綠能環保,3579,True,True
8390,8390.TWO,金益鼎,上櫃,股票,綠能環保,3579,True,True
8423,8423.TWO,保綠-KY,上櫃,股票,綠能環保,3536,True,True
8440,8440.TWO,綠電,上櫃,股票,綠能環保,3468,True,True
2641,2641.TWO,正德,上櫃,股票,航運業,3467,True,True
2643,2643.TWO,捷迅,上櫃,股票,航運業,2865,True,True
5601,5601.TWO,台聯櫃,上櫃,股票,航運業,3579,True,True
5603,5603.TWO,陸海,上櫃,股票,航運業,3579,True,True
5609,5609.TWO,中菲行,上櫃,股票,航運業,3579,True,True
7716,7716.TWO,昱臺國際,上櫃,股票,航運業,560,True,True
1259,1259.TWO,安心,上櫃,股票,觀光餐旅,3579,True,True
1268,1268.TWO,漢來美食,上櫃,股票,觀光餐旅,2596,True,True
2719,2719.TWO,燦星旅,上櫃,股票,觀光餐旅,3579,True,True
2726,2726.TWO,雅茗-KY,上櫃,股票,觀光餐旅,2843,True,True
2729,2729.TWO,瓦城,上櫃,股票,觀光餐旅,3468,True,True
2732,2732.TWO,六角,上櫃,股票,觀光餐旅,3338,True,True
2734,2734.TWO,易飛網,上櫃,股票,觀光餐旅,3292,True,True
2736,2736.TWO,富野,上櫃,股票,觀光餐旅,3100,True,True
2740,2740.TWO,華軒,上櫃,股票,觀光餐旅,2841,True,True
2743,2743.TWO,山富,上櫃,股票,觀光餐旅,2788,True,True
2745,2745.TWO,五福,上櫃,股票,觀光餐旅,2666,True,True
2751,2751.TWO,王座,上櫃,股票,觀光餐旅,766,True,True
2752,2752.TWO,豆府,上櫃,股票,觀光餐旅,1942,True,True
2754,2754.TWO,亞洲藏壽司,上櫃,股票,觀光餐旅,1740,True,True
2755,2755.TWO,揚秦,上櫃,股票,觀光餐旅,1722,True,True
2756,2756.TWO,聯發國際,上櫃,股票,觀光餐旅,1366,True,True
3252,3252.TWO,海灣,上櫃,股票,觀光餐旅,3579,True,True
3522,3522.TWO,御嵿,上櫃,股票,觀光餐旅,3579,True,True
4419,4419.TWO,皇家美食,上櫃,股票,觀光餐旅,3579,True,True
4530,4530.TWO,天意能創,上櫃,股票,觀光餐旅,3579,True,True
4804,4804.TWO,大略-KY,上櫃,股票,觀光餐旅,2841,True,True
5301,5301.TWO,寶得利,上櫃,股票,觀光餐旅,3579,True,True
5364,5364.TWO,力麗店,上櫃,股票,觀光餐旅,3579,True,True
5701,5701.TWO,劍湖山,上櫃,股票,觀光餐旅,3579,True,True
5703,5703.TWO,亞都麗緻,上櫃,股票,觀光餐旅,3579,True,True
5704,5704.TWO,老爺知,上櫃,股票,觀光餐旅,3579,True,True
5905,5905.TWO,南仁湖,上櫃,股票,觀光餐旅,3579,True,True
6961,6961.TWO,旅天下,上櫃,股票,觀光餐旅,748,True,True
7708,7708.TWO,全家餐飲,上櫃,股票,觀光餐旅,646,True,True
7723,7723.TWO,築間,上櫃,股票,觀光餐旅,642,True,True
7757,7757.TWO,金色三麥,上櫃,股票,觀光餐旅,522,True,True
8077,8077.TWO,洛碁,上櫃,股票,觀光餐旅,3579,True,True
3147,3147.TWO,大綜,上櫃,股票,資訊服務業,3151,True,True
3158,3158.TWO,嘉實,上櫃,股票,資訊服務業,1809,True,True
3570,3570.TWO,大塚,上櫃,股票,資訊服務業,3579,True,True
4953,4953.TWO,緯致,上櫃,股票,資訊服務業,3465,True,True
5201,5201.TWO,凱衛,上櫃,股票,資訊服務業,3579,True,True
5202,5202.TWO,力新,上櫃,股票,資訊服務業,3579,True,True
5210,5210.TWO,寶碩,上櫃,股票,資訊服務業,3579,True,True
5211,5211.TWO,蒙恬,上櫃,股票,資訊服務業,3579,True,True
5212,5212.TWO,凌網,上櫃,股票,資訊服務業,3579,True,True
5310,5310.TWO,天剛,上櫃,股票,資訊服務業,3579,True,True
5403,5403.TWO,中菲,上櫃,股票,資訊服務業,3579,True,True
5410,5410.TWO,國眾,上櫃,股票,資訊服務業,3579,True,True
6123,6123.TWO,上奇,上櫃,股票,資訊服務業,3579,True,True
6140,6140.TWO,訊達電腦,上櫃,股票,資訊服務業,3579,True,True
6148,6148.TWO,驊宏資,上櫃,股票,資訊服務業,3579,True,True
6163,6163.TWO,華電網,上櫃,股票,資訊服務業,3579,True,True
6221,6221.TWO,晉泰,上櫃,股票,資訊服務業,3579,True,True
6231,6231.TWO,系微,上櫃,股票,資訊服務業,3579,True,True
6240,6240.TWO,松崗,上櫃,股票,資訊服務業,3579,True,True
6516,6516.TWO,勤崴國際,上櫃,股票,資訊服務業,2822,True,True
6590,6590.TWO,普鴻,上櫃,股票,資訊服務業,2416,True,True
6593,6593.TWO,台灣銘板,上櫃,股票,資訊服務業,2407,True,True
6697,6697.TWO,東捷資訊,上櫃,股票,資訊服務業,1913,True,True
6751,6751.TWO,智聯服務,上櫃,股票,資訊服務業,1645,True,True
6752,6752.TWO,叡揚,上櫃,股票,資訊服務業,1609,True,True
6791,6791.TWO,虎門科技,上櫃,股票,資訊服務業,1291,True,True
6874,6874.TWO,倍力,上櫃,股票,資訊服務業,1048,True,True
6884,6884.TWO,海柏特,上櫃,股票,資訊服務業,1021,True,True
7767,7767.TWO,仁大資訊,上櫃,股票,資訊服務業,440,True,True
7819,7819.TWO,精誠金融,上櫃,股票,資訊服務業,376,True,True
8099,8099.TWO,大世科,上櫃,股票,資訊服務業,3579,True,True
8272,8272.TWO,全景軟體,上櫃,股票,資訊服務業,692,True,True
8284,8284.TWO,三竹,上櫃,股票,資訊服務業,3371,True,True
8416,8416.TWO,實威,上櫃,股票,資訊服務業,3467,True,True
1240,1240.TWO,茂生農經,上櫃,股票,農業科技,2208,True,True
4171,4171.TWO,瑞基,上櫃,股票,農業科技,3361,True,True
6508,6508.TWO,惠光,上櫃,股票,農業科技,3579,True,True
6578,6578.TWO,達邦蛋白,上櫃,股票,農業科技,2457,True,True
3081,3081.TWO,聯亞,上櫃,股票,通信網路業,2959,True,True
3095,3095.TWO,及成,上櫃,股票,通信網路業,3579,True,True
3152,3152.TWO,璟德,上櫃,股票,通信網路業,3579,True,True
3163,3163.TWO,波若威,上櫃,股票,通信網路業,3468,True,True
3221,3221.TWO,台嘉碩,上櫃,股票,通信網路業,3579,True,True
3234,3234.TWO,光環,上櫃,股票,通信網路業,3579,True,True
3306,3306.TWO,鼎天,上櫃,股票,通信網路業,3579,True,True
3363,3363.TWO,上詮,上櫃,股票,通信網路業,3575,True,True
3466,3466.TWO,德晉,上櫃,股票,通信網路業,3579,True,True
3491,3491.TWO,昇達科,上櫃,股票,通信網路業,3579,True,True
3499,3499.TWO,環天科,上櫃,股票,通信網路業,3579,True,True
3558,3558.TWO,神準,上櫃,股票,通信網路業,3579,True,True
3564,3564.TWO,其陽,上櫃,股票,通信網路業,3579,True,True
3632,3632.TWO,研勤,上櫃,股票,通信網路業,3579,True,True
3664,3664.TWO,安瑞-KY,上櫃,股票,通信網路業,3579,True,True
3672,3672.TWO,康聯訊,上櫃,股票,通信網路業,3080,True,True
3684,3684.TWO,榮昌,上櫃,股票,通信網路業,3468,True,True
4903,4903.TWO,聯光通,上櫃,股票,通信網路業,3579,True,True
4908,4908.TWO,前鼎,上櫃,股票,通信網路業,3579,True,True
4909,4909.TWO,新復興,上櫃,股票,通信網路業,3579,True,True
4979,4979.TWO,華星光,上櫃,股票,通信網路業,3575,True,True
5353,5353.TWO,台林,上櫃,股票,通信網路業,3579,True,True
6109,6109.TWO,亞元,上櫃,股票,通信網路業,3579,True,True
6143,6143.TWO,振曜,上櫃,股票,通信網路業,3579,True,True
6170,6170.TWO,統振,上櫃,股票,通信網路業,3579,True,True
6190,6190.TWO,萬泰科,上櫃,股票,通信網路業,3579,True,True
6218,6218.TWO,豪勉,上櫃,股票,通信網路業,3579,True,True
6241,6241.TWO,鑫永洋,上櫃,股票,通信網路業,3579,True,True
6245,6245.TWO,立端,上櫃,股票,通信網路業,3579,True,True
6263,6263.TWO,普萊德,上櫃,股票,通信網路業,3579,True,True
6417,6417.TWO,韋僑,上櫃,股票,通信網路業,3286,True,True
6465,6465.TWO,威潤,上櫃,股票,通信網路業,2963,True,True
6470,6470.TWO,宇智,上櫃,股票,通信網路業,2909,True,True
6486,6486.TWO,互動,上櫃,股票,通信網路業,2866,True,True
6530,6530.TWO,創威,上櫃,股票,通信網路業,2722,True,True
6546,6546.TWO,正基,上櫃,股票,通信網路業,2701,True,True
6561,6561.TWO,是方,上櫃,股票,通信網路業,2229,True,True
6588,6588.TWO,東典光電,上櫃,股票,通信網路業,2433,True,True
7717,7717.TWO,萊德光電-KY,上櫃,股票,通信網路業,189,True,False
8034,8034.TWO,榮群,上櫃,股票,通信網路業,3579,True,True
8048,8048.TWO,德勝,上櫃,股票,通信網路業,3579,True,True
8059,8059.TWO,凱碩,上櫃,股票,通信網路業,3579,True,True
8089,8089.TWO,康全電訊,上櫃,股票,通信網路業,1937,True,True
8097,8097.TWO,常珵,上櫃,股票,通信網路業,3579,True,True
8176,8176.TWO,智捷,上櫃,股票,通信網路業,3579,True,True
1593,1593.TWO,祺驊,上櫃,股票,運動休閒,3473,True,True
5348,5348.TWO,正能量智能,上櫃,股票,運動休閒,3579,True,True
6804,6804.TWO,明係,上櫃,股票,運動休閒,1391,True,True
7811,7811.TWO,民盛,上櫃,股票,運動休閒,379,True,True
8924,8924.TWO,大田,上櫃,股票,運動休閒,3579,True,True
8928,8928.TWO,鉅明,上櫃,股票,運動休閒,3579,True,True
8933,8933.TWO,愛地雅,上櫃,股票,運動休閒,3579,True,True
8938,8938.TWO,明安,上櫃,股票,運動休閒,3579,True,True
9960,9960.TWO,邁達康,上櫃,股票,運動休閒,3579,True,True
5864,5864.TWO,致和證,上櫃,股票,金融保險,3468,True,True
5878,5878.TWO,台名,上櫃,股票,金融保險,3116,True,True
6015,6015.TWO,宏遠證,上櫃,股票,金融保險,3579,True,True
6016,6016.TWO,康和證,上櫃,股票,金融保險,3579,True,True
6020,6020.TWO,大展證,上櫃,股票,金融保險,3579,True,True
6021,6021.TWO,美好證,上櫃,股票,金融保險,3579,True,True
6023,6023.TWO,元大期貨,上櫃,股票,金融保險,3579,True,True
6026,6026.TWO,福邦證,上櫃,股票,金融保險,2905,True,True
6028,6028.TWO,公勝保經,上櫃,股票,金融保險,1816,True,True
2035,2035.TWO,唐榮公司,上櫃,股票,鋼鐵工業,3579,True,True
2063,2063.TWO,世鎧精密,上櫃,股票,鋼鐵工業,3579,True,True
2064,2064.TWO,晉椿,上櫃,股票,鋼鐵工業,3459,True,True
2065,2065.TWO,世豐,上櫃,股票,鋼鐵工業,3281,True,True
2073,2073.TWO,雄順,上櫃,股票,鋼鐵工業,1196,True,True
4950,4950.TWO,金耘國際,上櫃,股票,鋼鐵工業,3504,True,True
5009,5009.TWO,榮剛,上櫃,股票,鋼鐵工業,3579,True,True
5011,5011.TWO,久陽,上櫃,股票,鋼鐵工業,3579,True,True
5013,5013.TWO,強新,上櫃,股票,鋼鐵工業,3579,True,True
5014,5014.TWO,建錩,上櫃,股票,鋼鐵工業,3579,True,True
5015,5015.TWO,華祺,上櫃,股票,鋼鐵工業,3579,True,True
5016,5016.TWO,松和,上櫃,股票,鋼鐵工業,3579,True,True
6248,6248.TWO,沛波,上櫃,股票,鋼鐵工業,3579,True,True
8349,8349.TWO,恒耀國際,上櫃,股票,鋼鐵工業,3579,True,True
8415,8415.TWO,大國鋼,上櫃,股票,鋼鐵工業,3420,True,True
8930,8930.TWO,青鋼,上櫃,股票,鋼鐵工業,3579,True,True
9962,9962.TWO,有益,上櫃,股票,鋼鐵工業,3579,True,True
2061,2061.TWO,風青,上櫃,股票,電器電纜,3579,True,True
3224,3224.TWO,三顧,上櫃,股票,電子通路業,3579,True,True
3232,3232.TWO,昱捷,上櫃,股票,電子通路業,3579,True,True
3360,3360.TWO,尚立,上櫃,股票,電子通路業,3579,True,True
3444,3444.TWO,利機,上櫃,股票,電子通路業,3579,True,True
6113,6113.TWO,亞矽,上櫃,股票,電子通路業,3579,True,True
6118,6118.TWO,建達,上櫃,股票,電子通路業,3579,True,True
6154,6154.TWO,順發,上櫃,股票,電子通路業,3579,True,True
6227,6227.TWO,茂綸,上櫃,股票,電子通路業,3579,True,True
6265,6265.TWO,方土昶,上櫃,股票,電子通路業,3579,True,True
6270,6270.TWO,倍微,上櫃,股票,電子通路業,3579,True,True
6474,6474.TWO,華豫寧,上櫃,股票,電子通路業,2077,True,True
8032,8032.TWO,光菱,上櫃,股票,電子通路業,3579,True,True
8067,8067.TWO,志旭,上櫃,股票,電子通路業,3579,True,True
8068,8068.TWO,全達,上櫃,股票,電子通路業,3579,True,True
8084,8084.TWO,巨虹,上櫃,股票,電子通路業,3579,True,True
8096,8096.TWO,擎亞,上櫃,股票,電子通路業,3579,True,True
1336,1336.TWO,台翰,上櫃,股票,電子零組件,3579,True,True
1815,1815.TWO,富喬,上櫃,股票,電子零組件,3579,True,True
3078,3078.TWO,僑威,上櫃,股票,電子零組件,3579,True,True
3114,3114.TWO,好德,上櫃,股票,電子零組件,3579,True,True
3115,3115.TWO,富榮綱,上櫃,股票,電子零組件,3579,True,True
3191,3191.TWO,雲嘉南,上櫃,股票,電子零組件,3579,True,True
3206,3206.TWO,志豐,上櫃,股票,電子零組件,3579,True,True
3207,3207.TWO,耀勝,上櫃,股票,電子零組件,3579,True,True
3217,3217.TWO,優群,上櫃,股票,電子零組件,3579,True,True
3236,3236.TWO,千如,上櫃,股票,電子零組件,3579,True,True
3276,3276.TWO,宇環,上櫃,股票,電子零組件,3579,True,True
3288,3288.TWO,點晶,上櫃,股票,電子零組件,3579,True,True
3290,3290.TWO,東浦,上櫃,股票,電子零組件,3579,True,True
3294,3294.TWO,英濟,上櫃,股票,電子零組件,3579,True,True
3310,3310.TWO,佳穎,上櫃,股票,電子零組件,3579,True,True
3322,3322.TWO,建舜電,上櫃,股票,電子零組件,3579,True,True
3332,3332.TWO,幸康,上櫃,股票,電子零組件,3579,True,True
3354,3354.TWO,律勝,上櫃,股票,電子零組件,3579,True,True
3357,3357.TWO,臺慶科,上櫃,股票,電子零組件,3467,True,True
3388,3388.TWO,崇越電,上櫃,股票,電子零組件,3579,True,True
3390,3390.TWO,旭軟,上櫃,股票,電子零組件,3579,True,True
3484,3484.TWO,崧騰,上櫃,股票,電子零組件,3579,True,True
3485,3485.TWO,敘豐,上櫃,股票,電子零組件,3396,True,True
3492,3492.TWO,長盛,上櫃,股票,電子零組件,3579,True,True
3511,3511.TWO,矽瑪,上櫃,股票,電子零組件,3579,True,True
3520,3520.TWO,華盈,上櫃,股票,電子零組件,3579,True,True
3526,3526.TWO,凡甲,上櫃,股票,電子零組件,3579,True,True
3537,3537.TWO,堡達,上櫃,股票,電子零組件,3579,True,True
3548,3548.TWO,兆利,上櫃,股票,電子零組件,3579,True,True
3597,3597.TWO,映興,上櫃,股票,電子零組件,3465,True,True
3609,3609.TWO,三一東林,上櫃,股票,電子零組件,3579,True,True
3624,3624.TWO,光頡,上櫃,股票,電子零組件,3579,True,True
3631,3631.TWO,晟楠,上櫃,股票,電子零組件,3579,True,True
3646,3646.TWO,艾恩特,上櫃,股票,電子零組件,3523,True,True
3689,3689.TWO,湧德,上櫃,股票,電子零組件,3467,True,True
3710,3710.TWO,連展投控,上櫃,股票,電子零組件,3579,True,True
4542,4542.TWO,科嶠,上櫃,股票,電子零組件,3338,True,True
4939,4939.TWO,亞電,上櫃,股票,電子零組件,3579,True,True
4974,4974.TWO,亞泰,上櫃,股票,電子零組件,3579,True,True
5227,5227.TWO,立凱-KY,上櫃,股票,電子零組件,3104,True,True
5228,5228.TWO,鈺鎧,上櫃,股票,電子零組件,2788,True,True
5291,5291.TWO,邑昇,上櫃,股票,電子零組件,3172,True,True
5309,5309.TWO,系統電,上櫃,股票,電子零組件,3579,True,True
5328,5328.TWO,華容,上櫃,股票,電子零組件,3579,True,True
5340,5340.TWO,建榮,上櫃,股票,電子零組件,3579,True,True
5355,5355.TWO,佳總,上櫃,股票,電子零組件,3579,True,True
5439,5439.TWO,高技,上櫃,股票,電子零組件,3579,True,True
5457,5457.TWO,宣德,上櫃,股票,電子零組件,3579,True,True
5460,5460.TWO,同協,上櫃,股票,電子零組件,3579,True,True
5464,5464.TWO,霖宏,上櫃,股票,電子零組件,3579,True,True
5475,5475.TWO,德宏,上櫃,股票,電子零組件,3579,True,True
5488,5488.TWO,松普,上櫃,股票,電子零組件,3579,True,True
5498,5498.TWO,凱崴,上櫃,股票,電子零組件,3579,True,True
6114,6114.TWO,久威,上櫃,股票,電子零組件,3579,True,True
6124,6124.TWO,業強,上櫃,股票,電子零組件,3579,True,True
6126,6126.TWO,信音,上櫃,股票,電子零組件,3579,True,True
6127,6127.TWO,九豪,上櫃,股票,電子零組件,3579,True,True
6134,6134.TWO,萬旭,上櫃,股票,電子零組件,3579,True,True
6156,6156.TWO,松上,上櫃,股票,電子零組件,3579,True,True
6158,6158.TWO,禾昌,上櫃,股票,電子零組件,3579,True,True
6173,6173.TWO,信昌電,上櫃,股票,電子零組件,3579,True,True
6174,6174.TWO,安碁,上櫃,股票,電子零組件,3579,True,True
6175,6175.TWO,立敦,上櫃,股票,電子零組件,3579,True,True
6185,6185.TWO,幃翔,上櫃,股票,電子零組件,3579,True,True
6194,6194.TWO,育富,上櫃,股票,電子零組件,3579,True,True
6203,6203.TWO,海韻電,上櫃,股票,電子零組件,3579,True,True
6204,6204.TWO,艾華,上櫃,股票,電子零組件,3579,True,True
6207,6207.TWO,雷科,上櫃,股票,電子零組件,3579,True,True
6210,6210.TWO,慶生,上櫃,股票,電子零組件,3579,True,True
6217,6217.TWO,中探針,上櫃,股票,電子零組件,3579,True,True
6220,6220.TWO,岳豐,上櫃,股票,電子零組件,3579,True,True
6259,6259.TWO,百徽,上櫃,股票,電子零組件,3579,True,True
6266,6266.TWO,泰詠,上櫃,股票,電子零組件,3579,True,True
6274,6274.TWO,台燿,上櫃,股票,電子零組件,3575,True,True
6275,6275.TWO,元山,上櫃,股票,電子零組件,3579,True,True
6279,6279.TWO,胡連,上櫃,股票,電子零組件,3575,True,True
6284,6284.TWO,佳邦,上櫃,股票,電子零組件,3579,True,True
6290,6290.TWO,良維,上櫃,股票,電子零組件,3579,True,True
6292,6292.TWO,迅德,上櫃,股票,電子零組件,3579,True,True
6418,6418.TWO,詠昇,上櫃,股票,電子零組件,3331,True,True
6432,6432.TWO,今展科,上櫃,股票,電子零組件,2972,True,True
6538,6538.TWO,倉和,上櫃,股票,電子零組件,2693,True,True
6584,6584.TWO,南俊國際,上櫃,股票,電子零組件,2451,True,True
6597,6597.TWO,立誠,上櫃,股票,電子零組件,2098,True,True
6642,6642.TWO,富致,上櫃,股票,電子零組件,2151,True,True
6664,6664.TWO,群翊,上櫃,股票,電子零組件,2145,True,True
6727,6727.TWO,亞泰金屬,上櫃,股票,電子零組件,1760,True,True
6761,6761.TWO,穩得,上櫃,股票,電子零組件,1609,True,True
6821,6821.TWO,聯寶,上櫃,股票,電子零組件,1305,True,True
6913,6913.TWO,鴻呈,上櫃,股票,電子零組件,939,True,True
6967,6967.TWO,汎瑋材料,上櫃,股票,電子零組件,700,True,True
7744,7744.TWO,崴寶,上櫃,股票,電子零組件,456,True,True
8038,8038.TWO,長園科,上櫃,股票,電子零組件,3579,True,True
8042,8042.TWO,金山電,上櫃,股票,電子零組件,3579,True,True
8043,8043.TWO,蜜望實,上櫃,股票,電子零組件,3579,True,True
8071,8071.TWO,能率網通,上櫃,股票,電子零組件,3579,True,True
8074,8074.TWO,鉅橡,上櫃,股票,電子零組件,3579,True,True
8093,8093.TWO,保銳,上櫃,股票,電子零組件,3579,True,True
8109,8109.TWO,博大,上櫃,股票,電子零組件,3579,True,True
8121,8121.TWO,越峰,上櫃,股票,電子零組件,3579,True,True
8147,8147.TWO,正淩,上櫃,股票,電子零組件,3468,True,True
8155,8155.TWO,博智,上櫃,股票,電子零組件,3459,True,True
8182,8182.TWO,加高,上櫃,股票,電子零組件,3579,True,True
8289,8289.TWO,泰藝,上櫃,股票,電子零組件,3579,True,True
8291,8291.TWO,尚茂,上櫃,股票,電子零組件,3579,True,True
8358,8358.TWO,金居,上櫃,股票,電子零組件,3579,True,True
1570,1570.TWO,力肯,上櫃,股票,電機機械,3579,True,True
1580,1580.TWO,新麥,上櫃,股票,電機機械,3579,True,True
1586,1586.TWO,和勤,上櫃,股票,電機機械,3569,True,True
1591,1591.TWO,駿吉-KY,上櫃,股票,電機機械,3529,True,True
1599,1599.TWO,宏佳騰,上櫃,股票,電機機械,3465,True,True
2066,2066.TWO,世德,上櫃,股票,電機機械,3430,True,True
2067,2067.TWO,嘉鋼,上櫃,股票,電機機械,3371,True,True
2070,2070.TWO,精湛,上櫃,股票,電機機械,2530,True,True
2235,2235.TWO,謚源,上櫃,股票,電機機械,3430,True,True
3162,3162.TWO,精確,上櫃,股票,電機機械,3579,True,True
3226,3226.TWO,龍鋒,上櫃,股票,電機機械,3579,True,True
3379,3379.TWO,彬台,上櫃,股票,電機機械,3579,True,True
3685,3685.TWO,元創精密,上櫃,股票,電機機械,3579,True,True
4502,4502.TWO,健信,上櫃,股票,電機機械,3579,True,True
4503,4503.TWO,金雨,上櫃,股票,電機機械,3579,True,True
4506,4506.TWO,崇友,上櫃,股票,電機機械,3579,True,True
4510,4510.TWO,高鋒,上櫃,股票,電機機械,3579,True,True
4513,4513.TWO,福裕,上櫃,股票,電機機械,3579,True,True
4523,4523.TWO,永彰,上櫃,股票,電機機械,3579,True,True
4527,4527.TWO,方方土霖,上櫃,股票,電機機械,3579,True,True
4528,4528.TWO,江興鍛,上櫃,股票,電機機械,3579,True,True
4533,4533.TWO,協易機,上櫃,股票,電機機械,3579,True,True
4534,4534.TWO,慶騰,上櫃,股票,電機機械,3579,True,True
4535,4535.TWO,至興,上櫃,股票,電機機械,3579,True,True
4538,4538.TWO,大詠城,上櫃,股票,電機機械,3468,True,True
4543,4543.TWO,萬在,上櫃,股票,電機機械,2900,True,True
4549,4549.TWO,桓達,上櫃,股票,電機機械,3105,True,True
4550,4550.TWO,長佳,上櫃,股票,電機機械,3114,True,True
4558,4558.TWO,寶緯,上櫃,股票,電機機械,2873,True,True
4561,4561.TWO,健椿,上櫃,股票,電機機械,2367,True,True
4563,4563.TWO,百德,上櫃,股票,電機機械,2485,True,True
