ticker,asof,Name,Market,Industry,beta_252d,flow_foreign_persist,max_ret_5d,mom_12_1,mom_6m,resid_mom_12m,rev_yoy,size_ln_mcap,vol_60d,composite_score
6419.TWO,2026-09-17,京晨科,上櫃,光電業,-0.3346898465227342,0.08339734967189646,0.1120261222165327,2.4529223421083137,0.008767760775750658,1.8891821308594365,2.8219613354230044,0.7384505480112076,-0.6993519435016794,0.7858517554490809
3666.TWO,2026-09-17,光耀,上櫃,光電業,0.5373993919606505,4.609913406978793,0.8614033024479018,-0.24702671206366703,-0.20412821079584456,-0.011104154349366986,-0.1588071260297271,0.3956945963695135,1.2798944376656987,0.7848043257982168
3221.TWO,2026-09-17,台嘉碩,上櫃,通信網路業,-0.9294302534487727,1.5922360354408616,-0.4331667159135477,2.8757440277384503,1.777841691219336,2.52264328415333,-0.09264477378871577,0.17252415635889926,-0.44347792869484093,0.7824743914516668
5464.TWO,2026-09-17,霖宏,上櫃,電子零組件,-1.1959189781822486,0.08339734967189646,-1.5369265275245976,3.792660631012728,4.341559303475887,4.2760033991071715,-0.1712895802237505,-0.03616031695637622,-2.559904858928903,0.7770467134946453
6651.TWO,2026-09-17,全宇昕,上櫃,半導體業,-1.0833100790167045,4.609913406978793,-0.9140441707156627,1.731826800490775,1.9693366453510395,1.4486478029574676,0.1986394601248127,0.1658882650860251,-1.1832740823918537,0.771513783207188
2451.TW,2026-09-17,創見,上市,半導體業,-0.1752492772191928,0.08339734967189646,-0.5055263131712254,3.7535729459715834,-0.26669954618727515,4.2760033991071715,2.041694754559486,-1.7883653323327091,-0.5030271115185996,0.7684223187645706
3498.TWO,2026-09-17,陽程,上櫃,其他電子業,-1.9116912493676346,1.5922360354408616,0.6307049872771986,1.9854548238608527,2.2756480168660267,1.6077629268602838,2.4790931214939778,-0.3447715851091145,-1.7691009496152683,0.7272595697452426
9919.TW,2026-09-17,康那香,上市,其他,0.7204736501432782,4.609913406978793,0.7034694426324063,-0.5081866289378834,-0.4268191453327806,-0.16265393051050175,-0.23518573031023926,0.5467908922047411,1.1370258019112685,0.7094253065310091
2509.TW,2026-09-17,全坤建,上市,建材營造,0.9125726976390183,-0.6710219932125862,0.7078747147389074,-0.19211143368048786,-0.027734157055699538,0.39021830768415394,4.072668082949247,0.43966579005123446,0.7161848968608809,0.7053685451082966
6123.TWO,2026-09-17,上奇,上櫃,資訊服務業,0.02962803056418626,4.609913406978793,0.6022069601090513,-0.28206120988899,0.11379498203497006,-0.10469102910521835,-0.3680133806851782,0.5572044611545764,1.1427708020172158,0.7000836692421563
